row_id,city_name,lat_insee,lon_insee,cluster,cluster_nom,niveau_fragilite,has_gare,accessibilite_ord,dist_gare_min_m,nb_trajets_total,nb_lignes_total,amplitude_moy_h,revenu_median_uc,voitures_par_menage,taux_sans_voiture,part_65plus,distance_dom_trav_med_km,population,densite_pop_km2
8591,Abbeville,50.1101,1.8319,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1025.7725707936568,2138.0,4.0,18.08,19000.0,0.944732282949251,0.2546559201451042,0.2495657123310198,0.0,22395.0,853.4387158977016
9752,Ablon-sur-Seine,48.7236,2.4229,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,321.10878901504776,3302.0,4.0,19.86,24000.0,1.059246026636157,0.2130478722937387,0.138663872550241,7.0212994570919385,5988.0,5245.269796776454
8360,Achères,48.9817,2.1095,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1861.639059828323,10152.0,8.0,24.78,23420.0,1.025678719952991,0.2249038577510537,0.1251056082175663,9.557685023780287,22241.0,2347.3846413644615
3055,Agde,43.3084,3.4838,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1732.613593664243,4076.0,30.0,21.04,20410.0,1.0905865053578254,0.1569870710662266,0.3446643235888498,0.0,29939.0,596.1307947481392
4653,Agen,44.201,0.6302,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1074.0455302217918,1802.0,8.0,17.41,19160.0,0.9262726261227012,0.2512517822696818,0.2054733942773537,0.0,32801.0,2846.641846095099
832,Aix-en-Provence,43.536,5.3879,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,4853.5635791267905,5007.0,56.0,16.74,25810.0,1.0152489571267629,0.2369933372595882,0.197083779414931,0.0,149695.0,798.3767397407563
7685,Aix-les-Bains,45.6943,5.9035,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,800.9518013731101,4386.0,44.0,21.66,24110.0,1.0940098848421669,0.1739721491313522,0.2713150870261423,4.557469752060291,32406.0,2042.274824170007
2413,Ajaccio,41.9228,8.7058,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2804.6635138009215,4593.0,20.0,14.74,23320.0,1.2091609464777875,0.1365495154288005,0.2348661239643343,0.0,76320.0,925.2501642706987
8596,Albert,50.0035,2.6515,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,544.093632064867,2113.0,7.0,17.6,19620.0,1.0435992257683602,0.2208339692539154,0.2463510967080074,3.1560373001678217,9521.0,687.5112828104127
7687,Albertville,45.6647,6.41,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2277.6853766179415,2444.0,22.0,25.26,20680.0,1.0829376139142752,0.1787609487097674,0.2237725338782162,0.0,19978.0,1148.2401085132308
8686,Albi,43.929,2.1323,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,690.4297015250746,1830.0,7.0,20.79,21650.0,1.029215763649041,0.217833518816761,0.2750704213678407,0.0,51290.0,1140.949152240745
7232,Albigny-sur-Saône,45.8666,4.8284,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,964.4896635441144,3028.0,22.0,12.98,27080.0,1.3486616995425795,0.0935475247654407,0.2572802890496224,6.818582491156433,3057.0,1166.7048316922371
6221,Alençon,48.431,0.0923,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,560.5125536763085,3129.0,21.0,16.23,19220.0,0.881510990375792,0.2824841308285433,0.2349368685381657,0.0,25490.0,2362.1536465573167
9753,Alfortville,48.7963,2.4214,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,736.5348128851163,4197.0,5.0,16.12,22360.0,0.6836803567911086,0.4258425075656716,0.1502227039508051,3.1923005735527803,45531.0,12400.522918539096
7078,Altkirch,47.6206,7.2445,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,822.1723139644461,1825.0,14.0,17.97,23580.0,1.235565605218393,0.1231728305799561,0.1985245874085809,6.453355623610181,5687.0,594.7873742338988
2471,Alès,44.125,4.0905,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,543.1833779927663,1362.0,10.0,16.82,18000.0,0.9574115656718468,0.239080347192888,0.264491446811425,0.0,46125.0,1981.0931768788707
2817,Ambarès-et-Lagrave,44.9517,-0.5,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2544.9840490221018,2164.0,2.0,16.0,21780.0,1.3737496644742129,0.0770835704964311,0.1560469713899173,11.966595622469365,17644.0,713.7771448914204
3487,Amboise,47.3967,0.9989,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,3057.166720833409,1638.0,11.0,17.28,22160.0,1.2046525069443272,0.135974878808967,0.2715773021734519,5.517831095314001,12937.0,315.6081745371511
0,Ambérieu-en-Bugey,45.9575,5.3706,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2214.0209689079866,3921.0,49.0,18.69,21660.0,1.2008047939887068,0.1466557456067405,0.1806144975464613,8.272244716413862,15934.0,649.0956493400683
8597,Amiens,49.8987,2.2847,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,587.1199239078028,11962.0,37.0,15.35,19650.0,0.8335314898984536,0.3325311909537392,0.1609484034349253,0.0,136449.0,2707.235484587791
5458,Amnéville,49.2469,6.1179,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,1647.6923841115974,586.0,4.0,15.48,22440.0,1.3022161143703972,0.116771535730246,0.1947579249560523,9.070845652834407,10875.0,1072.612143448929
4303,Ancenis-Saint-Géréon,47.382,-1.1681,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1585.1493948752454,3984.0,45.0,13.53,22740.0,1.2038417742980494,0.1416608373465064,0.2345078902268376,0.0,11600.0,417.77412825665743
8363,Andrésy,48.9778,2.0496,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,360.00419874591813,12687.0,8.0,18.46,29500.0,1.2265025827953175,0.1228291931064523,0.1655073434986797,9.19329216186949,13834.0,2003.098620100488
4105,Andrézieux-Bouthéon,45.5353,4.2773,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1147.1445939323305,2055.0,9.0,15.16,22200.0,1.288783108125617,0.1254898990146023,0.2158227873404315,5.393133264825992,10425.0,656.8915325578757
4737,Angers,47.4819,-0.5629,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1972.7790997244376,9140.0,98.0,16.16,21450.0,0.8960028582594279,0.279969014703766,0.1780650996579861,0.0,159022.0,3573.993913813486
1186,Angoulins,46.1083,-1.11,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,437.1753256098088,591.0,3.0,16.52,26700.0,1.3316515925630912,0.0803575173120402,0.2992258682980381,7.868345869151841,4240.0,536.5187022321203
1112,Angoulême,45.6458,0.145,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1752.0932676623934,2127.0,26.0,15.53,19830.0,0.894508369410909,0.2833702470410451,0.2054231955361156,0.0,41908.0,1927.4781072926637
7776,Annecy,45.9024,6.1264,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,356.1008761595719,7000.0,38.0,22.48,26250.0,1.1029582135531195,0.1783511798745446,0.2051538181969026,0.0,132117.0,1890.9839866717812
7777,Annemasse,46.189,6.2476,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1331.9584743967262,8353.0,69.0,26.93,22800.0,0.9691900758874844,0.2349012008126472,0.1311600909853539,0.0,37628.0,7572.854612783771
7235,Anse,45.9451,4.7049,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1319.2041475752708,3052.0,29.0,12.82,24690.0,1.3638606228800494,0.0826395312981806,0.1570217471433837,8.737849120480863,8206.0,537.0735187281973
396,Antibes,43.5823,7.1048,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1239.2964092459388,27967.0,40.0,23.77,24410.0,1.0410565669301584,0.1983965472119636,0.2771466055217236,0.0,77637.0,2900.8212585656747
9677,Antony,48.7507,2.2976,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,479.9328292836932,26818.0,26.0,20.66,32000.0,1.0080200698896886,0.2262954086254761,0.1733694674277822,6.596414369738888,64263.0,6720.875994854471
2821,Arcachon,44.6515,-1.1718,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,975.6319315143044,1875.0,6.0,19.6,27150.0,1.01152460340337,0.2032101859278605,0.5340380360480294,0.0,11092.0,1435.6160128392632
9754,Arcueil,48.8053,2.3328,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,358.45992074249534,3011.0,5.0,21.32,23560.0,0.6199492265589908,0.4683276701687098,0.131566728399261,3.23899368080377,22200.0,9508.716323296356
6296,Ardres,50.8772,1.9827,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1857.6020052818265,1149.0,2.0,16.73,21360.0,1.2882641276229516,0.118118771096753,0.2145957953150833,11.544347878918648,4389.0,322.02444715101177
6795,Argelès-sur-Mer,42.53,3.0234,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1551.2385640059629,1980.0,9.0,20.91,21560.0,1.1291404495499493,0.1423193930128037,0.4013412854713851,0.0,10616.0,180.52272688625504
6222,Argentan,48.7263,-0.013,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1632.8497609281987,3217.0,16.0,16.41,19320.0,0.9630640685587138,0.2460696731387059,0.2742591497047043,0.0,13527.0,734.460516028147
9801,Argenteuil,48.9501,2.2478,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,785.4570709745792,17822.0,11.0,24.3,19350.0,0.8702252155342138,0.3176530721071219,0.132905457503164,5.762292579896105,106130.0,6103.038005255984
3448,Argenton-sur-Creuse,46.5752,1.494,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2651.5379187344784,1338.0,6.0,18.13,20400.0,1.0461135794212582,0.2241056935669631,0.302228640611421,4.452038575292888,4786.0,163.0397754370665
835,Arles,43.5441,4.6513,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,14815.368232529769,3916.0,30.0,18.49,20060.0,1.1322490948374837,0.1776592061546524,0.2385502317430694,0.0,51811.0,68.46242389301727
5697,Armentières,50.6925,2.8787,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1297.6344051734409,2368.0,3.0,21.67,18920.0,0.981384539399026,0.2459439687582157,0.1627790004588167,12.030719643625064,26998.0,4304.322178467229
7564,Arnage,47.9306,0.1917,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,266.0173156401807,1592.0,15.0,14.45,22990.0,1.3587538592353536,0.0816746806098651,0.2742637825179108,5.712071499632961,5445.0,502.0052551514313
9802,Arnouville,48.9867,2.4168,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,776.048406887301,6749.0,6.0,19.71,20790.0,1.222565186190541,0.1492908054437807,0.1402825008468683,6.594162316028623,15023.0,5282.534547628257
9548,Arpajon,48.5894,2.2462,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,489.9597048534239,8114.0,4.0,21.09,21980.0,1.02166945636125,0.2089682568052669,0.171971207013876,10.222305301155613,11698.0,4898.24972782849
6298,Arras,50.2893,2.7679,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,987.5350716810578,6211.0,31.0,11.88,20230.0,0.8794937068821366,0.2912135016466465,0.1734724461443661,0.0,42875.0,3608.6725976551
5463,Ars-sur-Moselle,49.0853,6.0483,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2315.6835715152597,2562.0,7.0,13.66,21290.0,1.1707674596372806,0.1598165882180076,0.2023128730103082,10.98488833056774,4616.0,395.5881974855811
6660,Artix,43.3984,-0.5728,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,619.0324464044734,822.0,4.0,16.78,23460.0,1.374362244897959,0.0758928571428571,0.2484039466047591,8.718611210853984,3477.0,382.9927851517321
9678,Asnières-sur-Seine,48.9181,2.2935,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1513.4163741436323,5326.0,12.0,24.08,28370.0,0.6581112475989307,0.4350888909436554,0.120533210597349,3.486710360453116,93941.0,19484.982991786277
9549,Athis-Mons,48.7093,2.3848,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1427.1777729065243,3487.0,4.0,19.88,22380.0,1.0213249413471095,0.2253134147259285,0.1334854007144986,5.695262967118007,36613.0,4254.357425052289
836,Aubagne,43.2904,5.5643,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,651.6782948733544,4157.0,12.0,18.66,22550.0,1.1568229231489704,0.1765969064265903,0.2257246792341486,0.0,47529.0,867.7355514335374
8364,Aubergenville,48.9609,1.844,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1319.5405771975522,4230.0,5.0,21.33,23070.0,1.2265278658898613,0.1289464255517539,0.1301287422428514,10.32726194449818,12723.0,1403.8707684159422
2783,Auch,43.6602,0.5673,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,2752.778130321439,515.0,1.0,15.65,21800.0,1.0697952128234387,0.1901327770240408,0.2707504060446493,0.0,22428.0,305.4370740795215
6305,Audruicq,50.8809,2.0858,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,883.127534950441,2031.0,3.0,16.9,21500.0,1.3006766143714132,0.1244061586932765,0.2169141539788515,17.147050089387612,5309.0,367.8936718685035
6545,Aulnat,45.7924,3.1726,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,866.7357659079853,623.0,5.0,13.42,20610.0,1.219642759791165,0.1362124811262244,0.2297618921076639,4.6830335999245545,4139.0,958.0574973380864
9714,Aulnay-sous-Bois,48.9457,2.4918,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1513.9153055560655,4689.0,12.0,20.14,18710.0,0.9281554412028132,0.2986462686730994,0.1347080298121987,5.553271172851219,87599.0,5422.67645565859
5709,Aulnoye-Aymeries,50.2036,3.8312,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1099.6921244183493,3415.0,13.0,15.69,17940.0,1.0707348926413591,0.2116682682520579,0.2103778975534603,10.60082024988824,8612.0,995.2042526145487
5280,Auray,47.6684,-2.9901,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1472.7282049450043,3252.0,32.0,17.28,22470.0,1.0731890459442468,0.1772905336231739,0.2860465338211764,7.333105326723085,14207.0,1972.0167122413004
4241,Aurec-sur-Loire,45.3668,4.2034,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,607.2804288482231,1488.0,6.0,18.09,23200.0,1.3534437324747337,0.1094422338737441,0.2253946342094301,11.828393354029226,6164.0,268.25542581849675
1083,Aurillac,44.9281,2.4416,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,875.7557589593148,2088.0,21.0,20.27,21860.0,0.9992658154346824,0.2143438896926273,0.2739585936142422,0.0,26214.0,896.5821524948952
2616,Auterive,43.3579,1.4822,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1466.0586531894528,1462.0,4.0,25.82,22080.0,1.2914123468164511,0.1160954219387302,0.2139600912381182,18.70486751985455,10456.0,280.0611763319379
9805,Auvers-sur-Oise,49.0847,2.1569,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2058.0501595850164,6862.0,8.0,16.21,28940.0,1.375615595905905,0.0815177772735639,0.1895790383472396,9.677849333931963,6863.0,536.8765254396395
9450,Auxerre,47.7939,3.5821,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,474.31632702951504,1972.0,27.0,17.9,20340.0,0.9714567866837088,0.2352856570087677,0.239734859840607,0.0,35097.0,703.704891868807
5712,Avesnes-sur-Helpe,50.1224,3.9269,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,646.0392075620589,1362.0,8.0,13.78,15750.0,0.7784382018058095,0.3844535443166939,0.2293511967168955,11.05909344445618,4012.0,1737.9250595624865
8943,Avignon,43.9416,4.8333,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2160.066586260654,16626.0,128.0,17.3,17690.0,0.948462830066448,0.2582352138261003,0.1923136169574382,0.0,92188.0,1416.9079719901388
6308,Avion,50.404,2.8243,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,751.4055609033904,1643.0,3.0,16.18,17830.0,1.062677321068205,0.2197093561361299,0.1649731163356331,7.716982887672336,17435.0,1340.277510858285
8135,Avon,48.4124,2.7337,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,664.539519524697,4069.0,6.0,21.52,24160.0,0.9742435454856748,0.2156561939482192,0.2224928537397116,12.699579883914328,13651.0,3583.974375804038
4857,Avranches,48.6759,-1.3452,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,2384.188306448614,930.0,8.0,16.08,21980.0,1.0874285627922478,0.1812005086141132,0.2844150634252303,0.0,10143.0,916.3512182782388
1190,Aytré,46.1312,-1.1146,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,1128.1888245730158,594.0,3.0,16.47,22830.0,1.1557487922705314,0.1335265700483091,0.2420329951839328,5.871036549786244,9746.0,796.958050535612
5126,Baccarat,48.4475,6.7436,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,511.1556559809304,1778.0,10.0,18.55,20710.0,1.0669814859675302,0.1993872311935114,0.2984725183745089,10.374326400055732,4089.0,298.05162146204924
2481,Bagnols-sur-Cèze,44.1622,4.6244,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,214.3348185409016,176.0,4.0,9.18,19140.0,1.114878632115697,0.1698941136628516,0.2564651094783177,0.0,18112.0,579.9477432245504
3061,Baillargues,43.6565,4.0102,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,429.7103497422079,3473.0,15.0,18.1,25640.0,1.404699492521141,0.050763094319028,0.1884797231446607,12.10508205670635,7829.0,1001.4454379165228
5717,Bailleul,50.7325,2.7423,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,663.2467646712357,3629.0,5.0,18.91,23320.0,1.2215434879764528,0.1257501528215058,0.2237974012340355,11.946471032991216,14732.0,338.72584635476545
5718,Baisieux,50.6101,3.2379,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,937.284477823658,690.0,1.0,16.38,26930.0,1.4575779341317523,0.0646157530853361,0.1608303995976532,8.50292072253839,5545.0,638.4791645076975
3494,Ballan-Miré,47.3393,0.5997,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,1393.647828968786,317.0,1.0,14.25,26590.0,1.438152940171157,0.0628869013502932,0.2677097681521193,9.423770767930373,8477.0,321.85924305935237
9553,Ballancourt-sur-Essonne,48.5246,2.3882,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1508.7242229432795,2984.0,4.0,17.08,25500.0,1.3128399524802965,0.110219322808812,0.2024345255098442,11.093404944116406,8191.0,717.5331785729928
8827,Bandol,43.147,5.7488,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,743.4036988691454,3386.0,3.0,18.82,26210.0,1.1808582341046956,0.1307571332284879,0.4327726007503328,3.905245633534757,8267.0,914.4810345018308
5246,Bar-le-Duc,48.7628,5.1732,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1278.5606422023538,2831.0,31.0,18.87,21150.0,0.9805670159159504,0.2479972503649604,0.2620922343062737,0.0,14607.0,614.8814184325512
648,Bar-sur-Aube,48.233,4.7166,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,932.0390434164927,1265.0,12.0,17.46,18970.0,0.9611815231558948,0.2579181106447136,0.2895807712814717,0.0,4665.0,294.00272259755974
7955,Barentin,49.5431,0.9549,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,677.1191118048116,2122.0,8.0,15.91,21650.0,1.193070548415338,0.1629260714372014,0.2036147598439134,13.119014663437396,12022.0,945.460265030868
6887,Barr,48.4136,7.3988,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,4420.354558131869,4339.0,10.0,18.16,24020.0,1.2892980651037709,0.0976177173513122,0.1994787255249938,13.971788363877714,7057.0,333.2310234919136
7087,Bartenheim,47.6347,7.491,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,281.7079984372581,1440.0,9.0,15.51,34410.0,1.5116198551813724,0.0493164195131555,0.1736380662335416,5.5950962353913,4211.0,324.194901879268
2835,Bassens,44.9068,-0.526,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,677.3583826802723,1606.0,1.0,16.78,21280.0,1.2458277590471325,0.1121449483674037,0.1850893915631049,6.770157897208714,8435.0,820.7488420970692
2439,Bastia,42.6861,9.424,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1694.1765901616816,11734.0,12.0,16.6,20530.0,1.0617913986692598,0.1890557533925046,0.2350528440074769,0.0,46867.0,2353.1390584832902
4308,Batz-sur-Mer,47.2789,-2.4701,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,696.2378483774182,1976.0,21.0,18.65,23960.0,1.2484810350658533,0.1052003411292376,0.3622926991198074,7.640108141553929,2892.0,308.11519161313004
1794,Baume-les-Dames,47.3492,6.3426,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1377.7464359691562,1772.0,15.0,16.05,21910.0,1.1616358092074557,0.159521090742591,0.2919954069242243,4.92157082443448,5155.0,206.5147284461519
5720,Bauvin,50.5173,2.8932,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1074.9829481233985,1386.0,2.0,15.53,22360.0,1.3461762706395153,0.0994318399261137,0.1959937581975146,11.874885610446766,5249.0,1356.6813130007754
954,Bayeux,49.2772,-0.7016,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,868.6775611576358,2778.0,13.0,19.26,21430.0,1.0015572555403058,0.2313794672628635,0.3038263175211408,0.0,12659.0,1787.2370464492449
6669,Bayonne,43.4844,-1.4611,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1567.7938818183677,2328.0,14.0,14.96,21780.0,1.026696881932293,0.1935516401583749,0.2135872829815523,0.0,54306.0,2106.0183587281517
2483,Beaucaire,43.7815,4.5912,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,5036.36600389136,2058.0,9.0,15.35,18300.0,1.158452709540329,0.1726497681569008,0.2203678980073787,7.744738212090169,15692.0,181.41627705867936
4498,Beaugency,47.777,1.6376,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,884.8635376401008,1644.0,11.0,18.04,22010.0,1.186900439321196,0.1390418396936645,0.2374835226705922,8.052097599476994,8024.0,484.2895597696848
400,Beaulieu-sur-Mer,43.7081,7.3324,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,168.32286759751906,9329.0,6.0,25.29,23880.0,0.9010631027950828,0.258373338097428,0.2835452481167895,0.6510732807672476,3874.0,3633.805459150173
1440,Beaune,47.0272,4.8421,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,668.1033225781161,4090.0,18.0,15.03,22880.0,1.0968134314950269,0.1762515906954098,0.2550257543786759,0.0,20352.0,652.5356614971256
2837,Beautiran,44.7035,-0.4604,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,852.5640799344994,1502.0,3.0,16.97,25130.0,1.5408114636432355,0.0388335617387255,0.1645536983866606,15.421104195508676,2488.0,393.35346476735543
6072,Beauvais,49.4425,2.0877,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1777.8880509529274,3951.0,13.0,15.53,19520.0,0.9492410467855472,0.2503633637729787,0.1763471530822643,0.0,55550.0,1686.5428755328323
9519,Belfort,47.6458,6.841,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,459.9420712505167,6314.0,54.0,16.57,18850.0,0.8866410222953957,0.287294662621412,0.1803812562306826,0.0,45912.0,2656.6523356806833
7240,Belleville-en-Beaujolais,46.1145,4.7291,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,283.4077218900967,2859.0,31.0,18.31,22210.0,1.2440020410827315,0.1271033660090812,0.173373116769283,9.705039075996211,14016.0,614.1469378097354
6889,Benfeld,48.3625,7.5991,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1679.2664348089438,5036.0,12.0,24.35,22820.0,1.284585162174963,0.0995805516690591,0.1993710292862674,14.717664072917255,5973.0,757.0342205323194
1703,Bergerac,44.8519,0.4883,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,577.997593386011,913.0,2.0,18.42,20040.0,1.045465100829396,0.1893969534547081,0.3300305759448753,0.0,27110.0,478.566031873804
5725,Bergues,50.969,2.4342,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,589.111850958389,1555.0,3.0,22.63,21670.0,1.0844343974516597,0.1912223658197671,0.2933991514499997,8.40845548708394,3525.0,2631.7754218306704
2012,Bernay,49.0912,0.5978,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,479.4559953524693,2608.0,21.0,19.02,20490.0,0.9272196023145798,0.2664099670224088,0.2892152608465176,0.0,9765.0,405.41550418493426
1796,Besançon,47.2602,6.0123,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1607.764606306471,6711.0,48.0,17.46,20680.0,0.8980233060893336,0.2800744276956223,0.1828827346726628,0.0,118489.0,1819.0931938105173
9811,Bessancourt,49.0364,2.1998,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,732.124368323856,7021.0,4.0,23.28,26780.0,1.2489520091812871,0.1315965552518719,0.1432466122777103,9.830767631003823,8869.0,1390.495900161485
3236,Betton,48.1797,-1.6477,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,1000.31936772201,725.0,4.0,14.75,26890.0,1.3958812099809963,0.0730780595626431,0.1750309540678466,7.710116174664807,12964.0,484.0058540664855
5729,Beuvrages,50.3887,3.5043,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,146.34156853258557,422.0,1.0,14.88,17240.0,1.0859599182904882,0.2242273646813614,0.1687430087228711,3.0507839310597737,6796.0,2278.5489170522364
6320,Beuvry,50.5347,2.6913,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,116.89196744623663,909.0,1.0,15.27,20670.0,1.1865081287041743,0.1675425935294525,0.2070145657854007,6.828792280721856,9189.0,546.4438629876308
8372,Beynes,48.8528,1.8748,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,795.8296994908162,3686.0,4.0,16.97,29850.0,1.4998297009794404,0.05187309114905,0.1857032509844584,13.269576901759663,7704.0,413.32689521970065
15,Beynost,45.8359,4.9964,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,711.5219536297096,1743.0,8.0,13.2,28730.0,1.4791753653300823,0.0616659719036668,0.1867611973301334,8.523725336442222,5198.0,486.26247696380625
4965,Bezannes,49.2223,3.9915,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,865.7138055817135,3603.0,69.0,16.28,26270.0,1.3679814149033938,0.0877001841555103,0.1740457036188909,5.775528055007278,5039.0,620.4289689477702
6321,Biache-Saint-Vaast,50.3114,2.9418,0,"c0 - Gare, pôle urbain dense",Faible,1.0,2.0,540.1051445133069,594.0,2.0,14.68,21690.0,1.3370952056399044,0.118375387910632,0.1725651752490243,12.593713390564238,4568.0,491.6903470248859
6671,Biarritz,43.4709,-1.5557,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,1503.2278768698138,1520.0,9.0,19.6,25640.0,1.014115405330675,0.2058905201793646,0.3731062676870356,0.0,26206.0,2240.7866609662246
2844,Biganos,44.6599,-0.9582,0,"c0 - Gare, pôle urbain dense",Faible,1.0,3.0,2582.605379514474,3101.0,14.0,25.7,24400.0,1.4235394087366773,0.0674436745429534,0.2191669773076847,16.92107242791364,11431.0,221.4460342736702
